166.184454082703,166.20182976666,4240.13180518446,4425.0918880618,4649.54400018011,4690.43773677848,4702.98830968919,4744.45692292014,4816.39529886277,4853.59618381091,4859.34154455317,4895.44803381146,4239.92493930228,4425.10831033363,4649.3785490789,4690.04904935631,4703.10059629843,4744.5398451873,4815.34168794336,4855.95562924829,4859.52629306812,4895.8151631044
166.212787675681,166.109776595525,4240.57082052872,4425.08932378377,4649.66714014281,4687.90088068106,4703.45456387697,4744.68087843683,4816.00118841193,4853.35506455807,4859.42321552217,4900.37463523359,4239.86477930212,4425.10047530884,4649.06662144105,4692.84490908772,4702.47804359874,4744.45345606756,4818.62052941869,4857.97433214691,4859.68056055889,4898.40335819061
165.905267707389,165.741934359469,4248.07854363253,4425.0878266724,4649.29909195204,4669.66475378099,4702.41552937735,4744.08557087339,4809.809007576,4854.37348403287,4855.82283301011,4889.30109298118,4243.6901828588,4425.11902835287,4650.52792027431,4667.11028885604,4702.57689130048,4744.35548678817,4812.80483210825,4847.75370856928,4858.4298593657,4905.01170845334
165.830172521986,166.598651359365,4330.32668484369,4425.09801472607,4654.91081931008,4667.58628707187,4702.41552937735,4744.09185183867,4811.14195542286,4845.17720661493,4857.37728241621,4876.01478776514,4223.67430778659,4425.20800501133,4663.73916898825,4676.92726609298,4702.82403366462,4744.33305990415,4808.356995215,4832.00487731993,4878.88270123433,4929.24714460438
165.598786192574,166.836599839779,4330.32668484369,4425.15734838692,4654.91081931008,4660.45416904687,4715.88999057812,4744.06315051761,4811.14195542286,4849.8411767167,4849.97173546837,4865.97922327477,4149.3961217276,4425.33174812314,4679.79412120383,4687.66344942268,4730.88576796755,4744.22318781387,4822.10607768775,4847.41131282887,4867.60115689793,4959.52459993591
166.20755953811,166.651952168815,4330.32668484369,4425.48388858222,4640.83587867464,4747.64797962411,4747.8239868993,4745.04320988519,4801.02004018861,4845.29158136935,4847.41820416134,4894.24018430895,4149.3961217276,4425.33174812314,4679.79412120383,4687.66344942268,4726.63870631143,4744.26721146205,4822.10607768775,4847.41131282887,4862.98598806817,4931.43030654806
165.906891192164,166.978370676136,4330.32668484369,4425.40349615795,4639.42745046526,4796.44635817634,4747.8239868993,4744.86415855851,4801.02004018861,4845.29158136935,4847.41820416134,4847.97753402186,4149.3961217276,4425.46370576551,4605.5524961262,4687.66344942268,4726.63870631143,4745.36510538581,4783.32503229208,4847.41131282887,4862.98598806817,4931.43030654806
164.713385671968,166.228965087404,4205.6232084053,4425.31983609316,4639.42745046526,4830.09054555819,4747.8239868993,4744.83260975404,4672.86098028487,4847.35937947153,4847.41820416134,4847.97753402186,4267.42395944959,4425.36129648372,4582.10845170785,4661.89382049107,4823.06864641965,4746.00621892556,4745.74816745277,4846.74292784219,4871.82176875883,4901.28280410896
165.141287946707,166.141363548182,4209.25047011679,4425.42024335084,4631.51570522889,4830.09054555819,4729.56172462413,4748.43650062815,4845.76747641008,4847.10428787596,4847.41820416134,4847.97753402186,4267.42395944959,4425.3735615539,4582.10845170785,4661.89382049107,4823.06864641965,4746.00621892556,4745.74816745277,4846.74292784219,4871.82176875883,4878.23329624691
165.141287946707,166.244760238896,4209.25047011679,4425.42024335084,4631.51570522889,4830.09054555819,4729.56172462413,4748.43650062815,4845.76747641008,4847.10428787596,4847.41820416134,4847.97753402186,4268.74270684057,4425.30539153596,4552.14863302526,4661.89382049107,4823.06864641965,4743.96009462712,4753.79241011974,4846.4894460353,4871.82176875883,4875.22114218105
